epoch,loss
5760,0.000032
5770,0.000032
5780,0.000032
5790,0.000032
5800,0.000032
5810,0.000032
5820,0.000032
5830,0.000031
5840,0.000031
5850,0.000031
5860,0.000031
5870,0.000031
5880,0.000031
5890,0.000031
5900,0.000031
5910,0.000031
5920,0.000031
5930,0.000031
5940,0.000031
5950,0.000031
5960,0.000031
5970,0.000031
5980,0.000031
5990,0.000031
6000,0.000030
6010,0.000030
6020,0.000030
6030,0.000030
6040,0.000030
6050,0.000030
6060,0.000030
6070,0.000030
6080,0.000030
6090,0.000030
6100,0.000030
6110,0.000030
6120,0.000030
6130,0.000030
6140,0.000030
6150,0.000030
6160,0.000030
6170,0.000030
6180,0.000029
6190,0.000029
6200,0.000029
6210,0.000029
6220,0.000029
6230,0.000029
6240,0.000029
6250,0.000029
6260,0.000029
6270,0.000029
6280,0.000029
6290,0.000029
6300,0.000029
6310,0.000029
6320,0.000029
6330,0.000029
6340,0.000029
6350,0.000029
6360,0.000029
6370,0.000028
6380,0.000028
6390,0.000028
6400,0.000028
6410,0.000028
6420,0.000028
6430,0.000028
6440,0.000028
6450,0.000028
6460,0.000028
6470,0.000028
6480,0.000028
6490,0.000028
6500,0.000028
6510,0.000028
6520,0.000028
6530,0.000028
6540,0.000028
6550,0.000028
6560,0.000028
6570,0.000028
6580,0.000027
6590,0.000027
6600,0.000027
6610,0.000027
6620,0.000027
6630,0.000027
6640,0.000027
6650,0.000027
6660,0.000027
6670,0.000027
6680,0.000027
6690,0.000027
6700,0.000027
6710,0.000027
6720,0.000027
6730,0.000027
6740,0.000027
6750,0.000027
6760,0.000027
6770,0.000027
6780,0.000027
6790,0.000027
6800,0.000026
6810,0.000026
6820,0.000026
6830,0.000026
6840,0.000026
6850,0.000026
6860,0.000026
6870,0.000026
6880,0.000026
6890,0.000026
6900,0.000026
6910,0.000026
6920,0.000026
6930,0.000026
6940,0.000026
6950,0.000026
6960,0.000026
6970,0.000026
6980,0.000026
6990,0.000026
7000,0.000026
7010,0.000026
7020,0.000026
7030,0.000026
7040,0.000026
7050,0.000025
7060,0.000025
7070,0.000025
7080,0.000025
7090,0.000025
7100,0.000025
7110,0.000025
7120,0.000025
7130,0.000025
7140,0.000025
7150,0.000025
7160,0.000025
7170,0.000025
7180,0.000025
7190,0.000025
7200,0.000025
7210,0.000025
7220,0.000025
7230,0.000025
7240,0.000025
7250,0.000025
7260,0.000025
7270,0.000025
7280,0.000025
7290,0.000025
7300,0.000025
7310,0.000025
7320,0.000024
7330,0.000024
7340,0.000024
7350,0.000024
7360,0.000024
7370,0.000024
7380,0.000024
7390,0.000024
7400,0.000024
7410,0.000024
7420,0.000024
7430,0.000024
7440,0.000024
7450,0.000024
7460,0.000024
7470,0.000024
7480,0.000024
7490,0.000024
7500,0.000024
7510,0.000024
7520,0.000024
7530,0.000024
7540,0.000024
7550,0.000024
7560,0.000024
7570,0.000024
7580,0.000024
7590,0.000024
7600,0.000024
7610,0.000024
7620,0.000023
7630,0.000023
7640,0.000023
7650,0.000023
7660,0.000023
7670,0.000023
7680,0.000023
7690,0.000023
7700,0.000023
7710,0.000023
7720,0.000023
7730,0.000023
7740,0.000023
7750,0.000023
7760,0.000023
7770,0.000023
7780,0.000023
7790,0.000023
7800,0.000023
7810,0.000023
7820,0.000023
7830,0.000023
7840,0.000023
7850,0.000023
7860,0.000023
7870,0.000023
7880,0.000023
7890,0.000023
7900,0.000023
7910,0.000023
7920,0.000023
7930,0.000023
7940,0.000023
7950,0.000022
7960,0.000022
7970,0.000022
7980,0.000022
7990,0.000022
8000,0.000022
8010,0.000022
8020,0.000022
8030,0.000022
8040,0.000022
8050,0.000022
8060,0.000022
8070,0.000022
8080,0.000022
8090,0.000022
8100,0.000022
8110,0.000022
8120,0.000022
8130,0.000022
8140,0.000022
8150,0.000022
8160,0.000022
8170,0.000022
8180,0.000022
8190,0.000022
8200,0.000022
8210,0.000022
8220,0.000022
8230,0.000022
8240,0.000022
8250,0.000022
8260,0.000022
8270,0.000022
8280,0.000022
8290,0.000022
8300,0.000022
8310,0.000022
8320,0.000021
8330,0.000021
8340,0.000021
8350,0.000021
8360,0.000021
8370,0.000021
8380,0.000021
8390,0.000021
8400,0.000021
8410,0.000021
8420,0.000021
8430,0.000021
8440,0.000021
8450,0.000021
8460,0.000021
8470,0.000021
8480,0.000021
8490,0.000021
8500,0.000021
8510,0.000021
8520,0.000021
8530,0.000021
8540,0.000021
8550,0.000021
8560,0.000021
8570,0.000021
8580,0.000021
8590,0.000021
8600,0.000021
8610,0.000021
8620,0.000021
8630,0.000021
8640,0.000021
8650,0.000021
8660,0.000021
8670,0.000021
8680,0.000021
8690,0.000021
8700,0.000021
8710,0.000021
8720,0.000021
8730,0.000020
8740,0.000020
8750,0.000020
8760,0.000020
8770,0.000020
8780,0.000020
8790,0.000020
8800,0.000020
8810,0.000020
8820,0.000020
8830,0.000020
8840,0.000020
8850,0.000020
8860,0.000020
8870,0.000020
8880,0.000020
8890,0.000020
8900,0.000020
8910,0.000020
8920,0.000020
8930,0.000020
8940,0.000020
8950,0.000020
8960,0.000020
8970,0.000020
8980,0.000020
8990,0.000020
9000,0.000020
9010,0.000020
9020,0.000020
9030,0.000020
9040,0.000020
9050,0.000020
9060,0.000020
9070,0.000020
9080,0.000020
9090,0.000020
9100,0.000020
9110,0.000020
9120,0.000020
9130,0.000020
9140,0.000020
9150,0.000020
9160,0.000020
9170,0.000020
9180,0.000019
9190,0.000019
9200,0.000019
9210,0.000019
9220,0.000019
9230,0.000019
9240,0.000019
9250,0.000019
9260,0.000019
9270,0.000019
9280,0.000019
9290,0.000019
9300,0.000019
9310,0.000019
9320,0.000019
9330,0.000019
9340,0.000019
9350,0.000019
9360,0.000019
9370,0.000019
9380,0.000019
9390,0.000019
9400,0.000019
9410,0.000019
9420,0.000019
9430,0.000019
9440,0.000019
9450,0.000019
9460,0.000019
9470,0.000019
9480,0.000019
9490,0.000019
9500,0.000019
9510,0.000019
9520,0.000019
9530,0.000019
9540,0.000019
9550,0.000019
9560,0.000019
9570,0.000019
9580,0.000019
9590,0.000019
9600,0.000019
9610,0.000019
9620,0.000019
9630,0.000019
9640,0.000019
9650,0.000019
9660,0.000019
9670,0.000019
9680,0.000019
9690,0.000019
9700,0.000018
9710,0.000018
9720,0.000018
9730,0.000018
9740,0.000018
9750,0.000018
9760,0.000018
9770,0.000018
9780,0.000018
9790,0.000018
9800,0.000018
9810,0.000018
9820,0.000018
9830,0.000018
9840,0.000018
9850,0.000018
9860,0.000018
9870,0.000018
9880,0.000018
9890,0.000018
9900,0.000018
9910,0.000018
9920,0.000018
9930,0.000018
9940,0.000018
9950,0.000018
9960,0.000018
9970,0.000018
9980,0.000018
9990,0.000018
